7,0
7,0.9
7,1.8
7,2.7
7,3.6
7,4.5
7,5.4
7,6.3
7,7.2
7,8.1
7,9
7,9.9
7,10.8
7,11.7
7,12.6
7,13.5
7,14.4
7,15.3
7,16.2
7,17.1
7,18
7,18.9
7,19.8
7,20.7
7,21.6
7,22.5
7,23.4
7,24.3
7,25.2
7,26.1
8.5,25
10,25
10,24
10,23
10,22
10,21
10,20
10,19
10,18
10,17
10,16
10,15
10,14
10,13
10,12
10,11
10,10
10,9
10,8
10,7
10,6
10,5
10,4
10,3
10,2
10,1
8.5,1
7,1
7,1.9
7,2.8
7,3.7
7,4.6
7,5.5
7,6.4
7,7.3
7,8.2
7,9.1
7,10
7,10.9
7,11.8
7,12.7
7,13.6
7,14.5
7,15.4
7,16.3
7,17.2
7,18.1
7,19
7,19.9
7,20.8
7,21.7
7,22.6
7,23.5
7,24.4
8.5,25
10,25
10,24
10,23
10,22
10,21
10,20
10,19
10,18
10,17
10,16
10,15
10,14
10,13
10,12
10,11
10,10
10,9
10,8
10,7
10,6
10,5
10,4
10,3
10,2
10,1
8.5,1
7,1
7,1.9
7,2.8
7,3.7
7,4.6
7,5.5
7,6.4
7,7.3
7,8.2
7,9.1
7,10
7,10.9
7,11.8
7,12.7
7,13.6
7,14.5
7,15.4
7,16.3
7,17.2
7,18.1
7,19
7,19.9
7,20.8
7,21.7
7,22.6
7,23.5
7,24.4
8.5,25
10,25
10,24.1
10,23.2
10,22.3
10,21.4
10,20.5
10,19.6
10,18.7
10,17.8
10,16.9
10,16
10,15.1
10,14.2
10,13.3
10,12.4
10,11.5
10,10.6
10,9.7
10,8.8
10,7.9
10,7
10,6.1
10,5.2
10,4.3
10,3.4
10,2.5
10,1.6
10,0.7
8.5,1
7,1
7,2
7,3
7,4
7,5
7,6
7,7
7,8
7,9
7,10
7,11
7,12
7,13
7,14
7,15
7,16
7,17
7,18
7,19
7,20
7,21
7,22
7,23
7,24
7,25
8.5,25
10,25
10,24
10,23
10,22
10,21
10,20
10,19
10,18
10,17
10,16
10,15
10,14
10,13
10,12
10,11
10,10
10,9
10,8
10,7
10,6
10,5
10,4
10,3
10,2
8.5,2
7,2
7,2.95
7,3.9
7,4.85
7,5.8
7,6.75
7,7.7
7,8.65
7,9.6
7,10.55
7,11.5
7,12.45
7,13.4
7,14.35
7,15.3
7,16.25
7,17.2
7,18.15
7,19.1
7,20.05
7,21
7,21.95
7,22.9
7,23.85
7,24.8
8.5,25
10,25
10,24.1
10,23.2
10,22.3
10,21.4
10,20.5
10,19.6
10,18.7
10,17.8
10,16.9
10,16
10,15.1
10,14.2
10,13.3
10,12.4
10,11.5
10,10.6
10,9.7
10,8.8
10,7.9
10,7
10,6.1
10,5.2
10,4.3
10,3.4
10,2.5
8.5,2
7,2
7,2.9
7,3.8
7,4.7
7,5.6
7,6.5
7,7.4
7,8.3
7,9.2
7,10.1
7,11
7,11.9
7,12.8
7,13.7
7,14.6
7,15.5
7,16.4
7,17.3
7,18.2
7,19.1
7,20
7,20.9
7,21.8
7,22.7
7,23.6
7,24.5
7,25.4
8.5,25
10,25
10,24.1
10,23.2
10,22.3
10,21.4
10,20.5
10,19.6
10,18.7
10,17.8
10,16.9
10,16
10,15.1
10,14.2
10,13.3
10,12.4
10,11.5
10,10.6
10,9.7
10,8.8
10,7.9
10,7
10,6.1
10,5.2
10,4.3
10,3.4
10,2.5
8.5,2
7,2
7,2.9
7,3.8
7,4.7
7,5.6
7,6.5
7,7.4
7,8.3
7,9.2
7,10.1
7,11
7,11.9
7,12.8
7,13.7
7,14.6
7,15.5
7,16.4
7,17.3
7,18.2
7,19.1
7,20
7,20.9
7,21.8
7,22.7
7,23.6
7,24.5
7,25.4
8.5,25
10,25
10,24
10,23
10,22
10,21
10,20
10,19
10,18
10,17
10,16
10,15
10,14
10,13
10,12
10,11
10,10
10,9
10,8
10,7
10,6
10,5
10,4
10,3
10,2
10,1
8.5,1
7,1
7,2
7,3
7,4
7,5
7,6
7,7
7,8
7,9
7,10
7,11
7,12
7,13
7,14
7,15
7,16
7,17
7,18
7,19
7,20
7,21
7,22
7,23
7,24
7,25
7,26
8.5,25
10,25
10,24.1
10,23.2
10,22.3
10,21.4
10,20.5
10,19.6
10,18.7
10,17.8
10,16.9
10,16
10,15.1
10,14.2
10,13.3
10,12.4
10,11.5
10,10.6
10,9.7
10,8.8
10,7.9
10,7
10,6.1
10,5.2
10,4.3
10,3.4
10,2.5
8.5,2
7,2
7,2.95
7,3.9
7,4.85
7,5.8
7,6.75
7,7.7
7,8.65
