13,0
13,1
13,2
13,3
13,4
13,5
13,6
13,7
13,8
13,9
13,10
13,11
13,12
13,13
13,14
13,15
13,16
13,17
13,18
13,19
13,20
13,21
13,22
13,23
13,24
11.5,25
10,24
10,23
10,22
10,21
10,20
10,19
10,18
10,17
10,16
10,15
10,14
10,13
10,12
10,11
10,10
10,9
10,8
10,7
10,6
10,5
10,4
10,3
8.5,2
7,3
7,4
7,5
7,6
7,7
7,8
7,9
7,10
7,11
7,12
7,13
7,14
7,15
7,16
7,17
7,18
7,19
7,20
7,21
7,22
7,23
7,24
5.5,25
4,24
4,23
4,22
4,21
4,20
4,19
4,18
4,17
4,16
4,15
4,14
4,13
4,12
4,11
4,10
4,9
4,8
4,7
4,6
4,5
4,4
4,3
4,2
2.5,2
1,3
1,4
1,5
1,6
1,7
1,8
1,9
1,10
1,11
1,12
1,13
1,14
1,15
1,16
1,17
1,18
1,19
1,20
1,21
1,22
1,23
1,24
